product_id,tag,timestamp,user_id,webshop_id
22355,Electronics,06/05/2011 15:37,12449,2
20724,Home and Kitchen,06/05/2011 15:37,12449,1
20750,Toys and Games,06/05/2011 15:37,12449,3
20665,Automotive and Tools,06/05/2011 15:37,12449,3
22449,Sports and Outdoors,06/05/2011 15:37,12449,3
22729,Health and Wellness,06/05/2011 15:37,12449,3
22728,"Movies, Music, and Entertainment",06/05/2011 15:37,12449,1
22727,"Movies, Music, and Entertainment",06/05/2011 15:37,12449,1
21908,Sports and Outdoors,06/05/2011 15:37,12449,2
21216,Home and Kitchen,06/05/2011 15:37,12449,3
79191C,Toys and Games,06/05/2011 15:37,12449,2
79191B,Beauty and Personal Care,06/05/2011 15:37,12449,2
79190A,Beauty and Personal Care,06/05/2011 15:37,12449,3
22625,Fashion and Clothing,06/05/2011 15:37,12449,3
22627,Beauty and Personal Care,06/05/2011 15:37,12449,2
22626,Sports and Outdoors,06/05/2011 15:37,12449,1
21217,Electronics,06/05/2011 15:37,12449,3
85132C,Electronics,06/05/2011 15:37,12449,3
84086C,Home and Kitchen,06/05/2011 15:37,12449,3
23159,Automotive and Tools,06/05/2011 15:37,12449,3
20979,Books and Literature,06/05/2011 15:37,12449,2
22753,Health and Wellness,06/05/2011 15:37,12449,3
22757,Home and Kitchen,06/05/2011 15:37,12449,3
22758,Home and Kitchen,06/05/2011 15:37,12449,2
20766,Fashion and Clothing,06/05/2011 15:37,12449,3
20764,Electronics,06/05/2011 15:37,12449,3
21888,Health and Wellness,06/05/2011 15:37,12449,2
21915,Fashion and Clothing,06/05/2011 15:37,12449,2
23202,Home and Kitchen,06/05/2011 15:37,12449,2
22413,Electronics,06/05/2011 15:37,12449,1
21770,Fashion and Clothing,06/05/2011 15:37,12449,1
22090,Books and Literature,06/05/2011 15:37,12449,1
21218,Automotive and Tools,06/05/2011 15:37,12449,3
21906,Home and Kitchen,06/05/2011 15:37,12449,1
22326,Beauty and Personal Care,06/05/2011 15:37,12449,2
22328,"Movies, Music, and Entertainment",06/05/2011 15:37,12449,1
22629,"Movies, Music, and Entertainment",06/05/2011 15:37,12449,3
22630,Home and Kitchen,06/05/2011 15:37,12449,3
22631,Automotive and Tools,06/05/2011 15:37,12449,3
22382,Beauty and Personal Care,06/05/2011 15:37,12449,3
20726,Health and Wellness,06/05/2011 15:37,12449,1
18007,Home and Kitchen,06/05/2011 15:37,12449,2
22471,Books and Literature,06/05/2011 15:37,12449,3
23177,Sports and Outdoors,06/05/2011 15:37,12449,3
21791,Fashion and Clothing,06/05/2011 15:37,12449,2
22548,Books and Literature,06/05/2011 15:37,12449,3
23170,Fashion and Clothing,06/05/2011 15:46,12417,1
23173,Fashion and Clothing,06/05/2011 15:46,12417,2
23007,Electronics,06/05/2011 15:46,12417,2
23256,Books and Literature,06/05/2011 15:46,12417,2
23111,Electronics,06/05/2011 15:46,12417,2
23118,Books and Literature,06/05/2011 15:46,12417,2
23080,Health and Wellness,06/05/2011 15:46,12417,1
23108,Fashion and Clothing,06/05/2011 15:46,12417,3
22699,Electronics,06/05/2011 15:46,12417,2
23010,Electronics,06/05/2011 15:46,12417,3
21084,Automotive and Tools,06/05/2011 15:46,12417,1
21090,Sports and Outdoors,06/05/2011 15:46,12417,1
22666,"Movies, Music, and Entertainment",06/05/2011 15:46,12417,3
23174,Automotive and Tools,06/05/2011 15:46,12417,3
23175,"Movies, Music, and Entertainment",06/05/2011 15:46,12417,1
23210,Electronics,06/05/2011 15:46,12417,1
22624,Home and Kitchen,06/05/2011 15:46,12417,1
22990,Automotive and Tools,06/05/2011 15:46,12417,1
21042,Books and Literature,06/05/2011 15:46,12417,2
23008,Home and Kitchen,06/05/2011 15:46,12417,2
21430,Health and Wellness,06/05/2011 15:46,12417,1
22623,"Movies, Music, and Entertainment",06/05/2011 15:46,12417,3
23206,Toys and Games,06/07/2011 09:49,12380,1
23256,"Movies, Music, and Entertainment",06/07/2011 09:49,12380,3
23199,"Movies, Music, and Entertainment",06/07/2011 09:49,12380,1
23204,"Movies, Music, and Entertainment",06/07/2011 09:49,12380,3
20712,"Movies, Music, and Entertainment",06/07/2011 09:49,12380,2
23254,Toys and Games,06/07/2011 09:49,12380,3
22379,Sports and Outdoors,06/07/2011 09:49,12380,1
22381,Toys and Games,06/07/2011 09:49,12380,2
22380,Toys and Games,06/07/2011 09:49,12380,1
22386,Automotive and Tools,06/07/2011 09:49,12380,2
22385,Automotive and Tools,06/07/2011 09:49,12380,1
85099B,Books and Literature,06/07/2011 09:49,12380,1
85099F,Beauty and Personal Care,06/07/2011 09:49,12380,2
22356,Beauty and Personal Care,06/07/2011 09:49,12380,2
22355,Fashion and Clothing,06/07/2011 09:49,12380,2
20719,Books and Literature,06/07/2011 09:49,12380,3
20724,Toys and Games,06/07/2011 09:49,12380,2
20723,Health and Wellness,06/07/2011 09:49,12380,1
21578,Sports and Outdoors,06/07/2011 09:49,12380,2
21936,Health and Wellness,06/07/2011 09:49,12380,2
21937,Books and Literature,06/07/2011 09:49,12380,1
20725,Books and Literature,06/07/2011 09:49,12380,3
20728,Home and Kitchen,06/07/2011 09:49,12380,2
20726,Home and Kitchen,06/07/2011 09:49,12380,1
22326,Beauty and Personal Care,06/07/2011 09:49,12380,2
22382,Sports and Outdoors,06/07/2011 09:49,12380,2
22383,Electronics,06/07/2011 09:49,12380,1
22384,Toys and Games,06/07/2011 09:49,12380,1
84997B,Electronics,06/07/2011 09:49,12380,2
84997D,"Movies, Music, and Entertainment",06/07/2011 09:49,12380,2
22362,Health and Wellness,06/07/2011 09:49,12380,1
22363,Health and Wellness,06/07/2011 09:49,12380,2
20685,Automotive and Tools,06/07/2011 09:49,12380,2
22399,"Movies, Music, and Entertainment",06/07/2011 09:49,12380,2
22398,Beauty and Personal Care,06/07/2011 09:49,12380,2
22487,Books and Literature,06/08/2011 08:02,12383,1
22760,Beauty and Personal Care,06/08/2011 08:02,12383,1
23094,Fashion and Clothing,06/08/2011 08:02,12383,3
79000,Toys and Games,06/08/2011 08:02,12383,1
22492,Home and Kitchen,06/09/2011 13:09,12399,1
23084,Toys and Games,06/09/2011 13:09,12399,1
23221,Beauty and Personal Care,06/09/2011 13:09,12399,2
23220,Fashion and Clothing,06/09/2011 13:09,12399,3
23244,Beauty and Personal Care,6/17/2011 10:51,12408,3
23235,Electronics,6/17/2011 10:51,12408,1
23237,Books and Literature,6/17/2011 10:51,12408,3
23241,Home and Kitchen,6/17/2011 10:51,12408,3
22666,Automotive and Tools,6/17/2011 10:51,12408,3
22348,Toys and Games,6/17/2011 10:51,12408,3
22328,Fashion and Clothing,6/17/2011 10:51,12408,1
22374,Fashion and Clothing,6/17/2011 10:51,12408,3
23199,Fashion and Clothing,6/17/2011 10:51,12408,2
23204,Automotive and Tools,6/17/2011 10:51,12408,1
23283,Fashion and Clothing,6/17/2011 10:51,12408,2
20719,"Movies, Music, and Entertainment",6/17/2011 10:51,12408,1
20723,Health and Wellness,6/17/2011 10:51,12408,1
20724,Toys and Games,6/17/2011 10:51,12408,1
23084,Beauty and Personal Care,6/17/2011 10:51,12408,1
23202,Toys and Games,6/17/2011 10:51,12408,1
23208,Automotive and Tools,6/17/2011 10:51,12408,3
22908,Electronics,6/17/2011 10:51,12408,1
22629,Automotive and Tools,6/17/2011 10:51,12408,2
22630,Health and Wellness,6/17/2011 10:51,12408,1
22974,"Movies, Music, and Entertainment",6/17/2011 10:51,12408,3
22303,Fashion and Clothing,6/17/2011 10:51,12408,1
22972,Health and Wellness,6/17/2011 10:51,12408,1
37475,Electronics,6/17/2011 10:51,12408,3
22326,Health and Wellness,6/17/2011 10:51,12408,1
21990,Books and Literature,6/17/2011 10:51,12408,1
47518F,Electronics,6/17/2011 10:51,12408,3
47593B,Automotive and Tools,6/17/2011 10:51,12408,3
22326,Fashion and Clothing,6/17/2011 14:28,12463,2
23190,Sports and Outdoors,6/17/2011 14:28,12463,3
21990,Health and Wellness,6/17/2011 14:28,12463,2
84596F,Toys and Games,6/17/2011 14:28,12463,1
85032B,Home and Kitchen,6/17/2011 14:28,12463,2
85017B,Toys and Games,6/17/2011 14:28,12463,2
23245,"Movies, Music, and Entertainment",6/17/2011 14:28,12463,2
23240,Beauty and Personal Care,6/17/2011 14:28,12463,2
23289,Beauty and Personal Care,6/17/2011 14:28,12463,1
23290,Books and Literature,6/17/2011 14:28,12463,1
23291,Toys and Games,6/17/2011 14:28,12463,1
23292,Beauty and Personal Care,6/17/2011 14:28,12463,1
23203,Books and Literature,6/17/2011 14:28,12463,3
20914,Health and Wellness,6/17/2011 14:28,12463,1
20726,Automotive and Tools,6/17/2011 14:28,12463,1
21880,Health and Wellness,6/17/2011 14:28,12463,1
21881,Health and Wellness,6/17/2011 14:28,12463,3
21883,Beauty and Personal Care,6/17/2011 14:28,12463,1
22374,Electronics,6/17/2011 14:28,12463,2
23281,Sports and Outdoors,6/17/2011 14:28,12463,2
85173,Health and Wellness,6/17/2011 14:28,12463,2
84596L,Beauty and Personal Care,6/17/2011 14:28,12463,2
20750,Home and Kitchen,6/22/2011 16:32,12379,3
20665,Electronics,6/22/2011 16:32,12379,3
20674,Beauty and Personal Care,6/22/2011 16:32,12379,3
20676,Beauty and Personal Care,6/22/2011 16:32,12379,1
21246,Sports and Outdoors,6/22/2011 16:32,12379,1
22303,Fashion and Clothing,6/22/2011 16:32,12379,3
22301,Electronics,6/22/2011 16:32,12379,2
22302,Beauty and Personal Care,6/22/2011 16:32,12379,3
84997B,Home and Kitchen,6/22/2011 16:32,12379,3
22908,Automotive and Tools,6/22/2011 16:32,12379,1
22740,Fashion and Clothing,6/22/2011 16:32,12379,1
23236,Fashion and Clothing,6/22/2011 16:32,12379,2
21080,Books and Literature,6/22/2011 16:32,12379,1
22352,Fashion and Clothing,6/22/2011 16:32,12379,2
23238,Books and Literature,6/22/2011 16:32,12379,3
22659,Home and Kitchen,6/22/2011 16:32,12379,2
22631,Beauty and Personal Care,6/22/2011 16:32,12379,3
22619,Beauty and Personal Care,6/22/2011 16:32,12379,1
21212,Home and Kitchen,6/22/2011 16:32,12379,1
21212,Electronics,6/23/2011 13:37,12465,2
21975,"Movies, Music, and Entertainment",6/23/2011 13:37,12465,1
23308,"Movies, Music, and Entertainment",6/23/2011 13:37,12465,3
84378,Health and Wellness,6/23/2011 13:37,12465,3
84380,Books and Literature,6/23/2011 13:37,12465,3
84375,Toys and Games,6/23/2011 13:37,12465,2
22964,Beauty and Personal Care,6/23/2011 13:37,12465,2
22352,Books and Literature,6/23/2011 13:37,12465,3
22667,Electronics,6/23/2011 13:37,12465,2
21156,Books and Literature,6/23/2011 13:37,12465,2
20724,Toys and Games,6/23/2011 13:37,12465,2
22819,Fashion and Clothing,6/23/2011 13:37,12465,3
22740,Sports and Outdoors,6/23/2011 13:37,12465,3
21561,Health and Wellness,6/23/2011 13:37,12465,1
22555,Home and Kitchen,6/23/2011 13:37,12465,2
22554,Beauty and Personal Care,6/23/2011 13:37,12465,1
84997B,Health and Wellness,6/23/2011 13:37,12465,1
22556,Home and Kitchen,6/23/2011 13:37,12465,1
23108,Fashion and Clothing,6/23/2011 13:37,12465,3
20665,Home and Kitchen,6/23/2011 13:37,12465,3
21059,Automotive and Tools,6/23/2011 13:37,12465,1
22371,Electronics,6/23/2011 13:37,12465,2
22376,Health and Wellness,6/23/2011 13:37,12465,2
22180,Beauty and Personal Care,6/23/2011 13:37,12465,1
20971,Toys and Games,6/23/2011 13:37,12465,2
22974,Sports and Outdoors,6/29/2011 15:38,12408,2
22326,"Movies, Music, and Entertainment",6/30/2011 16:52,12395,3
22661,Books and Literature,6/30/2011 16:52,12395,1
21559,"Movies, Music, and Entertainment",6/30/2011 16:52,12395,3
21561,Sports and Outdoors,6/30/2011 16:52,12395,2
23307,Beauty and Personal Care,6/30/2011 16:52,12395,2
22726,Health and Wellness,6/30/2011 16:52,12395,1
22729,Beauty and Personal Care,6/30/2011 16:52,12395,2
20719,Sports and Outdoors,6/30/2011 16:52,12395,2
22630,Home and Kitchen,6/30/2011 16:52,12395,3
22644,Electronics,07/06/2011 09:49,12407,1
21108,Home and Kitchen,07/06/2011 09:49,12407,1
21843,Health and Wellness,07/06/2011 09:49,12407,1
22138,"Movies, Music, and Entertainment",07/06/2011 09:49,12407,3
22617,Health and Wellness,07/06/2011 09:49,12407,3
23159,"Movies, Music, and Entertainment",07/06/2011 09:49,12407,2
23245,Toys and Games,07/06/2011 09:49,12407,2
37448,Fashion and Clothing,07/06/2011 09:49,12407,1
84536B,Home and Kitchen,07/06/2011 09:49,12407,3
84535B,Books and Literature,07/06/2011 09:49,12407,1
47580,Electronics,07/06/2011 09:49,12407,3
22634,Automotive and Tools,07/06/2011 09:49,12407,2
21107,Home and Kitchen,07/06/2011 09:49,12407,3
21106,Sports and Outdoors,07/06/2011 09:49,12407,1
84596G,Electronics,07/06/2011 09:49,12407,3
84596L,Sports and Outdoors,07/06/2011 09:49,12407,1
84596B,Books and Literature,07/06/2011 09:49,12407,3
84596F,"Movies, Music, and Entertainment",07/06/2011 09:49,12407,1
22064,Electronics,07/06/2011 09:49,12407,3
22067,Fashion and Clothing,07/06/2011 09:49,12407,1
35924,Sports and Outdoors,07/06/2011 09:49,12407,1
22649,Health and Wellness,07/06/2011 09:49,12407,3
37447,Health and Wellness,07/06/2011 09:49,12407,2
23308,Beauty and Personal Care,07/06/2011 09:49,12407,1
72225C,Fashion and Clothing,07/06/2011 09:49,12407,3
37495,Home and Kitchen,07/06/2011 09:49,12407,2
16048,Books and Literature,07/06/2011 09:49,12407,1
23076,"Movies, Music, and Entertainment",07/06/2011 09:49,12407,3
23077,Home and Kitchen,07/06/2011 09:49,12407,1
22027,Sports and Outdoors,07/06/2011 09:49,12407,2
22646,Home and Kitchen,07/06/2011 09:49,12407,1
21975,Electronics,07/06/2011 09:49,12407,3
22659,Electronics,07/07/2011 10:26,12379,3
23245,Beauty and Personal Care,07/07/2011 12:32,12362,3
22423,Beauty and Personal Care,07/07/2011 12:32,12362,3
22776,Books and Literature,07/07/2011 12:32,12362,2
22799,Fashion and Clothing,07/07/2011 12:32,12362,1
21671,Beauty and Personal Care,07/07/2011 12:32,12362,1
22509,Electronics,07/07/2011 12:32,12362,2
20914,Beauty and Personal Care,07/07/2011 12:32,12362,3
22727,Toys and Games,07/07/2011 12:32,12362,3
22151,Sports and Outdoors,07/07/2011 12:32,12362,2
23170,Health and Wellness,07/07/2011 12:32,12362,2
22699,Electronics,07/07/2011 12:32,12362,2
22712,Books and Literature,07/07/2011 12:32,12362,2
22029,Automotive and Tools,07/07/2011 12:32,12362,3
22557,Fashion and Clothing,07/07/2011 12:32,12362,3
22554,Fashion and Clothing,07/07/2011 12:32,12362,2
22326,Automotive and Tools,07/07/2011 12:32,12362,1
22551,Electronics,07/07/2011 12:32,12362,3
22139,Electronics,07/07/2011 12:32,12362,2
22467,Electronics,7/13/2011 11:58,12464,1
22617,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,2
22544,Beauty and Personal Care,7/27/2011 14:21,12397,1
22539,Toys and Games,7/27/2011 14:21,12397,3
22540,Electronics,7/27/2011 14:21,12397,2
22489,Electronics,7/27/2011 14:21,12397,2
22505,Electronics,7/27/2011 14:21,12397,1
21430,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,3
23241,Toys and Games,7/27/2011 14:21,12397,3
23236,Fashion and Clothing,7/27/2011 14:21,12397,1
23240,Toys and Games,7/27/2011 14:21,12397,1
21918,Fashion and Clothing,7/27/2011 14:21,12397,1
22399,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,3
23007,Beauty and Personal Care,7/27/2011 14:21,12397,2
23010,Books and Literature,7/27/2011 14:21,12397,2
23008,Automotive and Tools,7/27/2011 14:21,12397,1
22551,Fashion and Clothing,7/27/2011 14:21,12397,2
22556,Sports and Outdoors,7/27/2011 14:21,12397,2
22554,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,2
22614,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,2
22180,Home and Kitchen,7/27/2011 14:21,12397,2
22899,Automotive and Tools,7/27/2011 14:21,12397,1
23243,Fashion and Clothing,7/27/2011 14:21,12397,2
22720,Fashion and Clothing,7/27/2011 14:21,12397,1
22838,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,1
20725,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,3
20726,Books and Literature,7/27/2011 14:21,12397,3
22326,Fashion and Clothing,7/27/2011 14:21,12397,2
21559,Fashion and Clothing,7/27/2011 14:21,12397,1
22328,Sports and Outdoors,7/27/2011 14:21,12397,3
22382,Home and Kitchen,7/27/2011 14:21,12397,1
22630,Toys and Games,7/27/2011 14:21,12397,3
22631,Health and Wellness,7/27/2011 14:21,12397,2
23206,Sports and Outdoors,7/27/2011 14:21,12397,3
23209,Books and Literature,7/27/2011 14:21,12397,2
22423,Automotive and Tools,7/27/2011 14:21,12397,3
23346,Fashion and Clothing,7/27/2011 14:21,12397,2
23345,Home and Kitchen,7/27/2011 14:21,12397,2
22131,Toys and Games,7/27/2011 14:21,12397,2
84509A,Automotive and Tools,7/27/2011 14:21,12397,1
22636,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,2
22320,Toys and Games,7/27/2011 14:21,12397,3
22727,Sports and Outdoors,7/27/2011 14:21,12397,2
22726,Toys and Games,7/27/2011 14:21,12397,1
22492,Health and Wellness,7/27/2011 14:21,12397,1
22652,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,2
22029,Beauty and Personal Care,7/27/2011 14:21,12397,1
22716,Health and Wellness,7/27/2011 14:21,12397,2
22969,Toys and Games,7/27/2011 14:21,12397,2
22662,Beauty and Personal Care,7/27/2011 14:21,12397,2
22961,Automotive and Tools,7/27/2011 14:21,12397,1
23245,Sports and Outdoors,7/27/2011 14:21,12397,3
23289,Health and Wellness,7/27/2011 14:21,12397,1
23290,Fashion and Clothing,7/27/2011 14:21,12397,1
23291,Beauty and Personal Care,7/27/2011 14:21,12397,1
23292,Beauty and Personal Care,7/27/2011 14:21,12397,3
23293,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,1
20837,Automotive and Tools,7/27/2011 14:21,12397,2
20838,"Movies, Music, and Entertainment",7/27/2011 14:21,12397,1
20840,Home and Kitchen,7/27/2011 14:21,12397,3
22099,Home and Kitchen,7/27/2011 14:21,12397,3
21452,Books and Literature,7/27/2011 14:21,12397,1
22646,Books and Literature,7/27/2011 14:21,12397,2
22644,Automotive and Tools,7/27/2011 14:21,12397,2
21055,Books and Literature,7/27/2011 14:21,12397,1
22483,Electronics,7/27/2011 14:21,12397,3
22530,Health and Wellness,7/27/2011 14:21,12397,1
22534,Home and Kitchen,7/27/2011 14:21,12397,3
22138,Books and Literature,7/27/2011 14:21,12397,1
22139,Automotive and Tools,7/27/2011 14:21,12397,2
84536B,Health and Wellness,7/28/2011 16:28,12407,3
21884,Health and Wellness,7/28/2011 16:28,12407,3
48185,Health and Wellness,7/28/2011 16:28,12407,2
20979,Toys and Games,08/02/2011 09:14,12449,2
20977,Home and Kitchen,08/02/2011 09:14,12449,2
22759,Automotive and Tools,08/02/2011 09:14,12449,3
20770,"Movies, Music, and Entertainment",08/02/2011 09:14,12449,1
20764,Beauty and Personal Care,08/02/2011 09:14,12449,2
23241,Beauty and Personal Care,08/02/2011 09:14,12449,3
23236,Health and Wellness,08/02/2011 09:14,12449,2
23240,Fashion and Clothing,08/02/2011 09:14,12449,3
21915,Electronics,08/02/2011 09:14,12449,3
23229,Toys and Games,08/02/2011 09:14,12449,2
21889,Electronics,08/02/2011 09:14,12449,1
21912,Home and Kitchen,08/02/2011 09:14,12449,3
22635,Books and Literature,08/02/2011 09:14,12449,1
20665,Sports and Outdoors,08/02/2011 09:14,12449,1
21770,Fashion and Clothing,08/02/2011 09:14,12449,1
22727,Toys and Games,08/02/2011 09:14,12449,2
22726,Health and Wellness,08/02/2011 09:14,12449,1
22729,Automotive and Tools,08/02/2011 09:14,12449,2
22725,Automotive and Tools,08/02/2011 09:14,12449,2
84659A,Home and Kitchen,08/02/2011 09:14,12449,2
22192,Sports and Outdoors,08/02/2011 09:14,12449,1
22193,Toys and Games,08/02/2011 09:14,12449,2
22191,Books and Literature,08/02/2011 09:14,12449,2
23342,Health and Wellness,08/02/2011 09:14,12449,1
21216,Books and Literature,08/02/2011 09:14,12449,1
22627,Books and Literature,08/02/2011 09:14,12449,2
22624,Beauty and Personal Care,08/02/2011 09:14,12449,2
22625,Fashion and Clothing,08/02/2011 09:14,12449,2
79190B,Home and Kitchen,08/02/2011 09:14,12449,2
79190A,Home and Kitchen,08/02/2011 09:14,12449,2
23245,Electronics,08/02/2011 09:14,12449,2
21217,Automotive and Tools,08/02/2011 09:14,12449,3
22326,Home and Kitchen,08/02/2011 09:14,12449,1
22328,Automotive and Tools,08/02/2011 09:14,12449,1
21559,Fashion and Clothing,08/02/2011 09:14,12449,3
23244,Home and Kitchen,08/02/2011 09:14,12449,2
37467,Health and Wellness,08/02/2011 09:14,12449,1
79191B,Sports and Outdoors,08/02/2011 09:14,12449,3
23013,Health and Wellness,08/04/2011 18:51,12417,2
23014,Electronics,08/04/2011 18:51,12417,1
23245,Home and Kitchen,08/04/2011 18:51,12417,1
23267,Automotive and Tools,08/04/2011 18:51,12417,1
23286,Automotive and Tools,08/04/2011 18:51,12417,1
23287,Sports and Outdoors,08/04/2011 18:51,12417,1
23315,Toys and Games,08/04/2011 18:51,12417,2
23546,Electronics,08/04/2011 18:51,12417,1
23548,Electronics,08/04/2011 18:51,12417,2
22840,Sports and Outdoors,08/04/2011 18:51,12417,2
22852,Health and Wellness,08/04/2011 18:51,12417,1
21770,Beauty and Personal Care,08/04/2011 18:51,12417,2
22398,Automotive and Tools,08/04/2011 18:51,12417,1
22915,Automotive and Tools,08/04/2011 18:51,12417,3
22702,"Movies, Music, and Entertainment",08/04/2011 18:51,12417,2
22624,Books and Literature,08/04/2011 18:51,12417,2
21843,Health and Wellness,08/04/2011 18:51,12417,1
20682,Beauty and Personal Care,08/04/2011 18:51,12417,1
85014A,Electronics,08/04/2011 18:51,12417,2
21481,Sports and Outdoors,08/04/2011 18:51,12417,1
23292,"Movies, Music, and Entertainment",08/11/2011 15:02,12362,1
23345,Automotive and Tools,08/11/2011 15:02,12362,3
23346,Beauty and Personal Care,08/11/2011 15:02,12362,1
23190,Books and Literature,08/11/2011 15:02,12362,1
22396,Health and Wellness,08/11/2011 15:02,12362,3
20983,Books and Literature,08/11/2011 15:02,12362,3
20981,Home and Kitchen,08/11/2011 15:02,12362,3
21249,Automotive and Tools,08/11/2011 15:02,12362,3
21981,Beauty and Personal Care,08/11/2011 15:02,12362,1
22554,Beauty and Personal Care,08/11/2011 15:02,12362,3
22491,Beauty and Personal Care,08/11/2011 15:02,12362,2
16048,Toys and Games,08/11/2011 15:02,12362,3
16238,Automotive and Tools,08/11/2011 15:02,12362,3
22891,Beauty and Personal Care,08/11/2011 15:02,12362,3
22555,"Movies, Music, and Entertainment",08/11/2011 15:02,12362,2
22326,Home and Kitchen,08/11/2011 15:02,12362,3
20728,"Movies, Music, and Entertainment",08/11/2011 15:02,12362,1
20726,Electronics,08/11/2011 15:02,12362,1
22328,Sports and Outdoors,08/11/2011 15:02,12362,2
22629,Electronics,08/11/2011 15:02,12362,3
22630,Fashion and Clothing,08/11/2011 15:02,12362,3
22352,Home and Kitchen,08/11/2011 15:02,12362,3
23206,Health and Wellness,08/11/2011 15:02,12362,2
23209,Health and Wellness,08/11/2011 15:02,12362,1
22662,Sports and Outdoors,08/11/2011 15:02,12362,3
22659,Electronics,08/11/2011 15:02,12362,1
23291,Fashion and Clothing,08/11/2011 15:02,12362,3
23290,"Movies, Music, and Entertainment",08/11/2011 15:02,12362,1
23289,Electronics,08/11/2011 15:02,12362,3
23297,"Movies, Music, and Entertainment",08/12/2011 13:15,12399,2
23293,Toys and Games,08/12/2011 13:15,12399,3
23295,Beauty and Personal Care,08/12/2011 13:15,12399,3
23353,Books and Literature,08/12/2011 13:15,12399,3
22544,Beauty and Personal Care,08/12/2011 13:15,12399,3
20725,Toys and Games,08/12/2011 13:15,12399,2
23281,Books and Literature,08/12/2011 13:15,12399,2
23282,Sports and Outdoors,08/12/2011 13:15,12399,2
22077,Electronics,08/12/2011 13:15,12399,1
85049E,Beauty and Personal Care,08/12/2011 13:15,12399,3
21172,Automotive and Tools,08/12/2011 13:15,12399,3
22891,Health and Wellness,8/19/2011 10:38,12362,2
22659,Automotive and Tools,8/19/2011 10:38,12362,1
22630,Automotive and Tools,8/19/2011 10:38,12362,2
85066,"Movies, Music, and Entertainment",8/19/2011 15:18,12395,1
84816,Home and Kitchen,8/19/2011 15:18,12395,1
22457,Health and Wellness,8/19/2011 15:18,12395,1
22326,"Movies, Music, and Entertainment",8/19/2011 15:18,12395,2
22352,Health and Wellness,8/19/2011 15:18,12395,3
22329,Electronics,8/19/2011 15:18,12395,3
22090,Books and Literature,8/19/2011 15:24,12364,2
23298,Health and Wellness,8/19/2011 15:24,12364,2
47566,Toys and Games,8/19/2011 15:24,12364,1
22668,Health and Wellness,8/19/2011 15:24,12364,2
23310,Automotive and Tools,8/19/2011 15:24,12364,3
22992,Beauty and Personal Care,8/19/2011 15:24,12364,2
84991,Toys and Games,8/19/2011 15:24,12364,1
23308,Toys and Games,8/19/2011 15:24,12364,2
23307,Health and Wellness,8/19/2011 15:24,12364,3
22951,Home and Kitchen,8/19/2011 15:24,12364,2
21977,Beauty and Personal Care,8/19/2011 15:24,12364,1
21976,Health and Wellness,8/19/2011 15:24,12364,2
20977,"Movies, Music, and Entertainment",8/19/2011 15:24,12364,3
21123,Home and Kitchen,8/19/2011 15:24,12364,3
21122,"Movies, Music, and Entertainment",8/19/2011 15:24,12364,2
21124,"Movies, Music, and Entertainment",8/19/2011 15:24,12364,1
21121,Home and Kitchen,8/19/2011 15:24,12364,1
22437,Health and Wellness,8/19/2011 15:24,12364,1
22332,Sports and Outdoors,8/19/2011 15:24,12364,2
21327,Fashion and Clothing,8/19/2011 15:24,12364,2
21207,Sports and Outdoors,8/19/2011 15:24,12364,3
21213,Sports and Outdoors,8/19/2011 15:24,12364,1
20978,Fashion and Clothing,8/19/2011 15:24,12364,3
21987,Home and Kitchen,8/19/2011 15:24,12364,1
21989,"Movies, Music, and Entertainment",8/19/2011 15:24,12364,1
21988,Home and Kitchen,8/19/2011 15:24,12364,1
22333,"Movies, Music, and Entertainment",8/19/2011 15:24,12364,1
21843,Fashion and Clothing,8/19/2011 15:24,12364,1
21212,Health and Wellness,8/19/2011 15:24,12364,2
21080,Toys and Games,8/19/2011 15:24,12364,2
21094,Home and Kitchen,8/19/2011 15:24,12364,2
20979,Fashion and Clothing,8/19/2011 15:24,12364,3
21086,Toys and Games,8/19/2011 15:24,12364,2
22040,Sports and Outdoors,8/25/2011 10:26,12417,1
16169M,Electronics,8/25/2011 10:26,12417,1
23110,Automotive and Tools,8/25/2011 10:26,12417,2
23112,Fashion and Clothing,8/25/2011 10:26,12417,1
90001B,Home and Kitchen,8/25/2011 10:26,12417,3
90001D,Health and Wellness,8/25/2011 10:26,12417,1
90018C,Electronics,8/25/2011 10:26,12417,1
90145,Books and Literature,8/25/2011 10:26,12417,1
90019A,Health and Wellness,8/25/2011 10:26,12417,3
90120B,Home and Kitchen,8/25/2011 10:26,12417,2
90164A,Beauty and Personal Care,8/25/2011 10:26,12417,1
90024B,Sports and Outdoors,8/25/2011 10:26,12417,2
90036E,Automotive and Tools,8/25/2011 10:26,12417,3
22222,Books and Literature,8/25/2011 10:26,12417,3
22423,Electronics,8/25/2011 10:26,12417,3
84030E,Fashion and Clothing,8/25/2011 10:26,12417,1
23301,Sports and Outdoors,8/25/2011 10:26,12417,3
